Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Media,Username,User Description,User Image
2022-04-09 19:52:26+00:00,1512881138691457025,1512881138691457025,"How #Business Leaders Should Embrace The #Metaverse, #NFTS, And The #Virtual Pursuit Of Revenue In The Age Of #Digitalization @IBTimes 
#MVFW #NFTs 

@BetaMoroney @SpirosMargaris @IanLJones98 @HaroldSinnott @Fabriziobustama @MargaretSiegien @RagusoSergio 
https://t.co/QbBvRcJbnA https://t.co/jXIcR2eFfp",25,22,9,"[Photo(previewUrl='https://pbs.twimg.com/media/FP7VXm-XMAcGAMJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP7VXm-XMAcGAMJ?format=jpg&name=large')]",enilev,"Top #Influencer #Tech #AI #ML #VR #AR #Blockchain #Neuro #Energy #Metaverse #Web3 #FashionTech #SDGs #renewables #DX, #5G #cyber advocate. Tweets are my own.",https://pbs.twimg.com/profile_images/1328022019003338757/NEzrkoiF_normal.jpg
2022-04-09 18:09:56+00:00,1512855345827307520,1512855345827307520,"POAP by @DragonCityIO from Metaverse Fashion Week @Decentraland
#poap #decentraland #mvfw https://t.co/8STR8r1vxH",4,2,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FP68b-uXsAgIpqs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP68b-uXsAgIpqs?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FP69suTWYAAwfpk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP69suTWYAAwfpk?format=jpg&name=large')]",WonderOctopus,Trader | Dream Generator | Crypto | NFTs | Web3 | Metaverse | Art | Philosophy | Decent/Ethic/Fair Society Supporter | Sustainable World for all Living Beings |,https://pbs.twimg.com/profile_images/1571756643934773248/ZbJYyWIH_normal.jpg
2022-04-09 17:00:28+00:00,1512837861539786756,1512837861539786756,"Purchase Crypto Couture™ Decentraland wearables while supplies last by visiting https://t.co/R4WmlDrBTd

@superpopdrop #cryptocouture @MissJAlexander @zoro14k @atfluence @OHZONE_Inc @decentraland @rarible #MVFW https://t.co/GpKV6Kdsnv",1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FP6uAlAXEAYr8Ih?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP6uAlAXEAYr8Ih?format=jpg&name=large')]",SuperPopdrop,"Crypto Couture™ Digital Fashion Collaboration Incubator benefits SuperPhoenix.org. Follow us for weekly giveaway, register online for free wearables!🧚‍♂️",https://pbs.twimg.com/profile_images/1513246566928240651/hCA2VxhN_normal.jpg
2022-04-09 15:36:02+00:00,1512816066593841153,1512816617050189825,"Beating Heart Forever with DAZZLE FASHION. You should submit the selfie you tweeted in the previous action with hashtag #dzzit and #MVFW .

Sorry, we could not find any media tagged #MVFW #dzzit",0,0,0,,nicolas_anelka3,Life is a gift,https://pbs.twimg.com/profile_images/1468669646916112386/KorUtJJo_normal.jpg
2022-04-09 15:33:51+00:00,1512816066593841153,1512816066593841153,https://t.co/8Y6lmZ5gOW #MVFW #dzzit,1,0,1,,nicolas_anelka3,Life is a gift,https://pbs.twimg.com/profile_images/1468669646916112386/KorUtJJo_normal.jpg
2022-04-09 05:55:32+00:00,1512670526610706434,1512670526610706434,#MVFW #dzzit https://t.co/txwO0I3GmB,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FP4V0k2aMAEVDwo?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FP4V0k2aMAEVDwo?format=png&name=large')]",pigpk99,day day up,https://pbs.twimg.com/profile_images/1567169063549571072/YvnNdZc8_normal.jpg
2022-04-09 05:54:59+00:00,1512670387762438146,1512670387762438146,https://t.co/u8WpfcAFWc #MVFW #dzzit,0,0,0,,pigpk99,day day up,https://pbs.twimg.com/profile_images/1567169063549571072/YvnNdZc8_normal.jpg
2022-04-09 05:47:25+00:00,1512668483582308356,1512668483582308356,#MVFW #dzzit https://t.co/yejG50Kjo9,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FP4T8vuaAAEl-uJ?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FP4T8vuaAAEl-uJ?format=png&name=large')]",mopar9966,喜欢解密，单纯小菜鸡~,https://pbs.twimg.com/profile_images/1504782059012714496/tuY0p-zx_normal.jpg
2022-04-09 05:46:38+00:00,1512668288408748036,1512668288408748036,https://t.co/MJgJ6U3IHh #MVFW #dzzit,0,0,0,,mopar9966,喜欢解密，单纯小菜鸡~,https://pbs.twimg.com/profile_images/1504782059012714496/tuY0p-zx_normal.jpg
2022-04-09 05:37:05+00:00,1512665882602139655,1512665882602139655,#MVFW #dzzit https://t.co/bV8mTefibU,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FP4RmYHacAQZlaG?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FP4RmYHacAQZlaG?format=png&name=large')]",tryall7721,"闲鱼不闲
deca.art/dogdu
350305.eth@mail3.me",https://pbs.twimg.com/profile_images/1504505164757364736/-voo1Bs-_normal.jpg
2022-04-09 05:36:27+00:00,1512665725927927810,1512665725927927810,https://t.co/WJDh4Z8mzk #MVFW #dzzit,0,0,0,,tryall7721,"闲鱼不闲
deca.art/dogdu
350305.eth@mail3.me",https://pbs.twimg.com/profile_images/1504505164757364736/-voo1Bs-_normal.jpg
